Sport_Product,Geo_Code,Country,Year,Amt_Import,Amt_Export
SPWEAR,TR,Turkey,2015,"33,885,000","17,794,000"
SPWEAR,UK,United Kingdom,2000,"132,537,000","59,755,000"
SPWEAR,UK,United Kingdom,2001,"148,908,000","58,387,000"
SPWEAR,UK,United Kingdom,2002,"150,327,000","43,838,000"
SPWEAR,UK,United Kingdom,2003,"150,440,000","52,302,000"
SPWEAR,UK,United Kingdom,2004,"176,118,000","64,734,000"
SPWEAR,UK,United Kingdom,2005,"170,871,000","65,881,000"
SPWEAR,UK,United Kingdom,2006,"189,159,000","69,625,000"
SPWEAR,UK,United Kingdom,2007,"201,790,000","62,247,000"
SPWEAR,UK,United Kingdom,2008,"169,329,000","64,637,000"
SPWEAR,UK,United Kingdom,2009,"152,475,000","56,523,000"
SPWEAR,UK,United Kingdom,2010,"157,475,000","78,005,000"
SPWEAR,UK,United Kingdom,2011,"177,331,000","103,135,000"
SPWEAR,UK,United Kingdom,2012,"179,114,000","106,900,000"
SPWEAR,UK,United Kingdom,2013,"185,899,000","112,412,000"
SPWEAR,UK,United Kingdom,2014,"199,846,000","118,909,000"
SPWEAR,UK,United Kingdom,2015,"237,421,000","120,906,000"
WATER,BE,Belgium,2000,"44,002,000","40,846,000"
WATER,BE,Belgium,2001,"34,640,000","33,305,000"
WATER,BE,Belgium,2002,"38,585,000","41,268,000"
WATER,BE,Belgium,2003,"53,989,000","51,061,000"
WATER,BE,Belgium,2004,"74,994,000","58,586,000"
WATER,BE,Belgium,2005,"92,613,000","69,940,000"
WATER,BE,Belgium,2006,"118,308,000","82,890,000"
WATER,BE,Belgium,2007,"140,508,000","110,574,000"
WATER,BE,Belgium,2008,"191,646,000","129,283,000"
WATER,BE,Belgium,2009,"122,316,000","82,879,000"
WATER,BE,Belgium,2010,"102,114,000","79,526,000"
WATER,BE,Belgium,2011,"99,177,000","72,924,000"
WATER,BE,Belgium,2012,"82,665,000","80,042,000"
WATER,BE,Belgium,2013,"78,815,000","60,148,000"
WATER,BE,Belgium,2014,"82,347,000","68,878,000"
WATER,BE,Belgium,2015,"103,302,000","83,666,000"
WATER,BG,Bulgaria,2000,"466,000","277,000"
WATER,BG,Bulgaria,2001,"988,000","400,000"
WATER,BG,Bulgaria,2002,"1,223,000","2,062,000"
WATER,BG,Bulgaria,2003,"1,293,000","5,146,000"
WATER,BG,Bulgaria,2004,"2,284,000","4,715,000"
WATER,BG,Bulgaria,2005,"2,826,000","486,000"
WATER,BG,Bulgaria,2006,"6,124,000","209,000"
WATER,BG,Bulgaria,2007,"28,909,000","683,000"
WATER,BG,Bulgaria,2008,"59,101,000","6,344,000"
WATER,BG,Bulgaria,2009,"9,464,000","2,898,000"
WATER,BG,Bulgaria,2010,"4,198,000","7,721,000"
WATER,BG,Bulgaria,2011,"19,713,000","6,540,000"
WATER,BG,Bulgaria,2012,"8,479,000","9,321,000"
WATER,BG,Bulgaria,2013,"11,712,000","9,006,000"
WATER,BG,Bulgaria,2014,"18,714,000","7,444,000"
WATER,BG,Bulgaria,2015,"9,633,000","6,575,000"
WATER,CY,Cyprus,2000,"4,905,000","694,000"
WATER,CY,Cyprus,2001,"5,838,000","1,314,000"
WATER,CY,Cyprus,2002,"3,974,000","2,811,000"
WATER,CY,Cyprus,2003,"6,945,000","1,986,000"
WATER,CY,Cyprus,2004,"6,785,000","2,583,000"
WATER,CY,Cyprus,2005,"8,290,000","2,785,000"
WATER,CY,Cyprus,2006,"8,565,000","3,625,000"
WATER,CY,Cyprus,2007,"10,616,000","4,830,000"
WATER,CY,Cyprus,2008,"13,878,000","2,284,000"
WATER,CY,Cyprus,2009,"12,640,000","3,252,000"
WATER,CY,Cyprus,2010,"36,543,000","2,252,000"
WATER,CY,Cyprus,2011,"9,326,000","2,662,000"
WATER,CY,Cyprus,2012,"14,464,000","3,048,000"
WATER,CY,Cyprus,2013,"8,186,000","1,925,000"
WATER,CY,Cyprus,2014,"190,990,000","1,761,000"
WATER,CY,Cyprus,2015,"55,910,000","2,239,000"
WATER,CZ,Czech Republic,2000,"5,107,000","4,250,000"
WATER,CZ,Czech Republic,2001,"5,094,000","5,602,000"
WATER,CZ,Czech Republic,2002,"5,301,000","6,233,000"
WATER,CZ,Czech Republic,2003,"5,379,000","7,068,000"
WATER,CZ,Czech Republic,2004,"5,559,000","11,026,000"
WATER,CZ,Czech Republic,2005,"7,939,000","12,453,000"
WATER,CZ,Czech Republic,2006,"11,288,000","16,244,000"
WATER,CZ,Czech Republic,2007,"11,974,000","14,547,000"
WATER,CZ,Czech Republic,2008,"19,535,000","17,859,000"
WATER,CZ,Czech Republic,2009,"9,962,000","9,665,000"
WATER,CZ,Czech Republic,2010,"9,403,000","9,962,000"
WATER,CZ,Czech Republic,2011,"20,113,000","19,222,000"
WATER,CZ,Czech Republic,2012,"9,948,000","10,643,000"
WATER,CZ,Czech Republic,2013,"14,307,000","13,047,000"
WATER,CZ,Czech Republic,2014,"11,165,000","13,113,000"
WATER,CZ,Czech Republic,2015,"11,323,000","17,268,000"
WATER,DE,Germany,2000,"259,340,000","616,261,000"
WATER,DE,Germany,2001,"316,988,000","778,297,000"
WATER,DE,Germany,2002,"182,795,000","811,249,000"
WATER,DE,Germany,2003,"206,320,000","492,361,000"
WATER,DE,Germany,2004,"262,946,000","867,905,000"
WATER,DE,Germany,2005,"320,335,000","516,215,000"
WATER,DE,Germany,2006,"629,256,000","782,165,000"
WATER,DE,Germany,2007,"367,489,000","1,221,171,000"
WATER,DE,Germany,2008,"361,694,000","1,456,066,000"
WATER,DE,Germany,2009,"262,163,000","425,652,000"
WATER,DE,Germany,2010,"235,976,000","1,062,140,000"
WATER,DE,Germany,2011,"647,419,000","754,708,000"
WATER,DE,Germany,2012,"338,161,000","1,280,688,000"
WATER,DE,Germany,2013,"571,647,000","699,551,000"
WATER,DE,Germany,2014,"208,748,000","1,069,683,000"
WATER,DE,Germany,2015,"552,786,000","1,236,840,000"
WATER,DK,Denmark,2000,"27,614,000","52,089,000"
WATER,DK,Denmark,2001,"29,446,000","68,875,000"
WATER,DK,Denmark,2002,"28,921,000","82,234,000"
WATER,DK,Denmark,2003,"31,133,000","126,703,000"
WATER,DK,Denmark,2004,"50,673,000","85,045,000"
WATER,DK,Denmark,2005,"56,187,000","103,190,000"
WATER,DK,Denmark,2006,"78,641,000","175,097,000"
WATER,DK,Denmark,2007,"84,130,000","108,232,000"
WATER,DK,Denmark,2008,"70,428,000","123,084,000"
WATER,DK,Denmark,2009,"31,690,000","72,279,000"
WATER,DK,Denmark,2010,"30,323,000","84,414,000"
WATER,DK,Denmark,2011,"27,178,000","43,332,000"
WATER,DK,Denmark,2012,"16,831,000","50,896,000"
WATER,DK,Denmark,2013,"15,031,000","33,652,000"
WATER,DK,Denmark,2014,"14,477,000","32,202,000"
WATER,DK,Denmark,2015,"17,958,000","37,182,000"
WATER,EE,Estonia,2000,"2,990,000","6,229,000"
WATER,EE,Estonia,2001,"3,584,000","5,315,000"
WATER,EE,Estonia,2002,"4,083,000","7,734,000"
WATER,EE,Estonia,2003,"5,811,000","11,013,000"
WATER,EE,Estonia,2004,"5,814,000","11,036,000"
WATER,EE,Estonia,2005,"7,910,000","16,140,000"
WATER,EE,Estonia,2006,"10,737,000","17,659,000"
WATER,EE,Estonia,2007,"17,991,000","31,659,000"
WATER,EE,Estonia,2008,"8,756,000","18,095,000"
WATER,EE,Estonia,2009,"3,212,000","13,187,000"
WATER,EE,Estonia,2010,"2,623,000","16,496,000"
WATER,EE,Estonia,2011,"3,032,000","17,716,000"
WATER,EE,Estonia,2012,"3,870,000","20,995,000"
WATER,EE,Estonia,2013,"5,553,000","27,588,000"
WATER,EE,Estonia,2014,"2,801,000","20,844,000"
WATER,EE,Estonia,2015,"5,356,000","15,203,000"
WATER,EL,Greece,2000,"51,298,000","15,223,000"
WATER,EL,Greece,2001,"77,068,000","24,607,000"
WATER,EL,Greece,2002,"112,917,000","10,443,000"
WATER,EL,Greece,2003,"116,460,000","5,689,000"
WATER,EL,Greece,2004,"149,422,000","11,856,000"
WATER,EL,Greece,2005,"126,874,000","68,228,000"
WATER,EL,Greece,2006,"152,441,000","20,172,000"
WATER,EL,Greece,2007,"215,420,000","31,960,000"
WATER,EL,Greece,2008,"279,904,000","20,737,000"
WATER,EL,Greece,2009,"171,589,000","39,684,000"
WATER,EL,Greece,2010,"76,278,000","19,078,000"
WATER,EL,Greece,2011,"35,750,000","32,932,000"
WATER,EL,Greece,2012,"38,096,000","55,789,000"
WATER,EL,Greece,2013,"26,015,000","50,022,000"
WATER,EL,Greece,2014,"53,832,000","26,022,000"
WATER,EL,Greece,2015,"61,645,000","65,043,000"
WATER,ES,Spain,2000,"428,418,000","206,304,000"
WATER,ES,Spain,2001,"541,507,000","402,924,000"
WATER,ES,Spain,2002,"601,927,000","451,718,000"
WATER,ES,Spain,2003,"947,398,000","743,037,000"
WATER,ES,Spain,2004,"989,793,000","639,783,000"
WATER,ES,Spain,2005,"951,810,000","610,189,000"
WATER,ES,Spain,2006,"1,556,678,000","1,209,368,000"
WATER,ES,Spain,2007,"487,782,000","331,523,000"
WATER,ES,Spain,2008,"434,129,000","222,345,000"
WATER,ES,Spain,2009,"209,311,000","143,546,000"
WATER,ES,Spain,2010,"1,419,468,000","209,140,000"
WATER,ES,Spain,2011,"954,428,000","210,502,000"
WATER,ES,Spain,2012,"962,735,000","147,600,000"
WATER,ES,Spain,2013,"149,406,000","129,340,000"
WATER,ES,Spain,2014,"262,351,000","65,683,000"
WATER,ES,Spain,2015,"208,062,000","244,067,000"
WATER,FI,Finland,2000,"21,092,000","107,724,000"
WATER,FI,Finland,2001,"19,227,000","130,098,000"
WATER,FI,Finland,2002,"21,119,000","170,306,000"
WATER,FI,Finland,2003,"33,427,000","211,632,000"
WATER,FI,Finland,2004,"47,565,000","170,458,000"
WATER,FI,Finland,2005,"63,188,000","185,319,000"
WATER,FI,Finland,2006,"68,757,000","258,758,000"
WATER,FI,Finland,2007,"71,708,000","272,125,000"
WATER,FI,Finland,2008,"55,711,000","308,434,000"
WATER,FI,Finland,2009,"29,686,000","159,224,000"
WATER,FI,Finland,2010,"39,162,000","158,318,000"
WATER,FI,Finland,2011,"47,848,000","221,023,000"
WATER,FI,Finland,2012,"38,563,000","152,271,000"
WATER,FI,Finland,2013,"53,158,000","133,771,000"
WATER,FI,Finland,2014,"33,160,000","182,834,000"
WATER,FI,Finland,2015,"38,585,000","188,464,000"
WATER,FR,France,2000,"2,292,630,000","2,369,380,000"
WATER,FR,France,2001,"1,956,061,000","2,310,763,000"
WATER,FR,France,2002,"2,254,855,000","2,680,111,000"
WATER,FR,France,2003,"2,456,170,000","2,339,106,000"
WATER,FR,France,2004,"2,724,025,000","2,371,993,000"
WATER,FR,France,2005,"2,244,398,000","2,507,053,000"
WATER,FR,France,2006,"1,005,007,000","1,254,834,000"
WATER,FR,France,2007,"849,032,000","1,386,752,000"
WATER,FR,France,2008,"819,969,000","1,341,320,000"
WATER,FR,France,2009,"591,173,000","798,371,000"
WATER,FR,France,2010,"710,024,000","749,541,000"
WATER,FR,France,2011,"564,409,000","909,377,000"
WATER,FR,France,2012,"426,284,000","708,791,000"
WATER,FR,France,2013,"353,115,000","693,493,000"
WATER,FR,France,2014,"334,080,000","736,755,000"
WATER,FR,France,2015,"373,675,000","983,775,000"
WATER,HR,Croatia,2000,"8,665,000","3,854,000"
WATER,HR,Croatia,2001,"28,762,000","1,983,000"
WATER,HR,Croatia,2002,"76,361,000","2,528,000"
WATER,HR,Croatia,2003,"77,885,000","4,967,000"
WATER,HR,Croatia,2004,"106,242,000","16,593,000"
WATER,HR,Croatia,2005,"173,016,000","21,340,000"
WATER,HR,Croatia,2006,"152,330,000","37,658,000"
WATER,HR,Croatia,2007,"158,068,000","36,683,000"
WATER,HR,Croatia,2008,"222,285,000","82,276,000"
WATER,HR,Croatia,2009,"76,185,000","27,222,000"
WATER,HR,Croatia,2010,"88,141,000","106,952,000"
WATER,HR,Croatia,2011,"60,391,000","76,886,000"
WATER,HR,Croatia,2012,"153,422,000","133,842,000"
WATER,HR,Croatia,2013,"153,131,000","44,917,000"
WATER,HR,Croatia,2014,"100,646,000","19,113,000"
WATER,HR,Croatia,2015,"107,257,000","86,678,000"
WATER,HU,Hungary,2000,"4,935,000","2,331,000"
WATER,HU,Hungary,2001,"6,036,000","810,000"
WATER,HU,Hungary,2002,"7,761,000","899,000"
WATER,HU,Hungary,2003,"5,653,000","2,798,000"
WATER,HU,Hungary,2004,"4,533,000","3,481,000"
WATER,HU,Hungary,2005,"4,204,000","4,597,000"
WATER,HU,Hungary,2006,"6,667,000","3,364,000"
WATER,HU,Hungary,2007,"10,256,000","4,133,000"
WATER,HU,Hungary,2008,"15,740,000","4,693,000"
WATER,HU,Hungary,2009,"4,758,000","1,837,000"
WATER,HU,Hungary,2010,"4,442,000","3,272,000"
WATER,HU,Hungary,2011,"3,331,000","3,067,000"
WATER,HU,Hungary,2012,"2,659,000","2,645,000"
WATER,HU,Hungary,2013,"3,523,000","2,308,000"
WATER,HU,Hungary,2014,"6,607,000","5,082,000"
WATER,HU,Hungary,2015,"5,758,000","5,183,000"
WATER,IE,Ireland,2000,"7,730,000","714,000"
WATER,IE,Ireland,2001,"9,312,000","3,566,000"
WATER,IE,Ireland,2002,"11,485,000","970,000"
WATER,IE,Ireland,2003,"11,458,000","1,393,000"
WATER,IE,Ireland,2004,"12,772,000","2,056,000"
WATER,IE,Ireland,2005,"12,602,000","719,000"
WATER,IE,Ireland,2006,"14,002,000","1,706,000"
WATER,IE,Ireland,2007,"21,091,000","1,640,000"
WATER,IE,Ireland,2008,"17,268,000","862,000"
WATER,IE,Ireland,2009,"5,699,000","2,937,000"
WATER,IE,Ireland,2010,"4,439,000","1,836,000"
WATER,IE,Ireland,2011,"3,737,000","2,694,000"
WATER,IE,Ireland,2012,"3,182,000","1,986,000"
WATER,IE,Ireland,2013,"3,444,000","1,475,000"
WATER,IE,Ireland,2014,"2,964,000","3,609,000"
WATER,IE,Ireland,2015,"3,318,000","823,000"
WATER,IS,Iceland,2000,"1,000,000","23,000"
WATER,IS,Iceland,2001,"1,259,000","1,000"
WATER,IS,Iceland,2002,"1,004,000",
WATER,IS,Iceland,2003,"920,000","10,000"
WATER,IS,Iceland,2004,"1,104,000",
WATER,IS,Iceland,2005,"2,587,000","43,000"
WATER,IS,Iceland,2006,"3,518,000","138,000"
WATER,IS,Iceland,2007,"3,224,000","10,000"
WATER,IS,Iceland,2008,"1,724,000","225,000"
WATER,IS,Iceland,2009,"589,000","149,000"
WATER,IS,Iceland,2010,"559,000","42,000"
WATER,IS,Iceland,2011,"541,000","12,000"
WATER,IS,Iceland,2012,"1,571,000","20,000"
WATER,IS,Iceland,2013,"1,526,000","77,000"
WATER,IS,Iceland,2014,"623,000","172,000"
WATER,IS,Iceland,2015,"1,227,000","53,000"
WATER,IT,Italy,2000,"220,509,000","917,829,000"
WATER,IT,Italy,2001,"367,839,000","1,250,182,000"
WATER,IT,Italy,2002,"363,420,000","1,230,160,000"
WATER,IT,Italy,2003,"530,694,000","1,337,649,000"
WATER,IT,Italy,2004,"750,732,000","1,522,417,000"
WATER,IT,Italy,2005,"894,729,000","1,847,113,000"
WATER,IT,Italy,2006,"767,014,000","1,838,509,000"
WATER,IT,Italy,2007,"858,700,000","2,142,529,000"
WATER,IT,Italy,2008,"799,103,000","2,168,840,000"
WATER,IT,Italy,2009,"394,575,000","1,782,956,000"
WATER,IT,Italy,2010,"383,843,000","1,508,226,000"
WATER,IT,Italy,2011,"332,708,000","1,563,411,000"
WATER,IT,Italy,2012,"243,364,000","1,270,217,000"
WATER,IT,Italy,2013,"146,497,000","1,524,451,000"
WATER,IT,Italy,2014,"254,262,000","2,054,621,000"
WATER,IT,Italy,2015,"227,780,000","1,796,671,000"
WATER,LT,Lithuania,2000,"1,177,000","371,000"
WATER,LT,Lithuania,2001,"1,079,000","682,000"
WATER,LT,Lithuania,2002,"1,295,000","391,000"
WATER,LT,Lithuania,2003,"1,531,000","1,426,000"
WATER,LT,Lithuania,2004,"2,814,000","2,789,000"
WATER,LT,Lithuania,2005,"2,302,000","8,577,000"
WATER,LT,Lithuania,2006,"5,649,000","16,731,000"
WATER,LT,Lithuania,2007,"8,663,000","12,212,000"
WATER,LT,Lithuania,2008,"6,727,000","10,827,000"
WATER,LT,Lithuania,2009,"4,135,000","6,550,000"
WATER,LT,Lithuania,2010,"2,505,000","9,746,000"
WATER,LT,Lithuania,2011,"3,533,000","13,321,000"
WATER,LT,Lithuania,2012,"4,563,000","5,923,000"
WATER,LT,Lithuania,2013,"6,070,000","10,585,000"
WATER,LT,Lithuania,2014,"7,427,000","11,955,000"
WATER,LT,Lithuania,2015,"5,512,000","12,417,000"
WATER,LU,Luxembourg,2000,"19,308,000","2,531,000"
WATER,LU,Luxembourg,2001,"3,508,000","831,000"
WATER,LU,Luxembourg,2002,"1,490,000","92,000"
WATER,LU,Luxembourg,2003,"353,000","3,000"
WATER,LU,Luxembourg,2004,"1,040,000","39,000"
WATER,LU,Luxembourg,2005,"18,643,000","32,544,000"
WATER,LU,Luxembourg,2006,"1,372,000","81,000"
WATER,LU,Luxembourg,2007,"16,029,000","1,060,000"
WATER,LU,Luxembourg,2008,"10,709,000","1,044,000"
WATER,LU,Luxembourg,2009,"3,017,000","358,000"
WATER,LU,Luxembourg,2010,"4,670,000","485,000"
WATER,LU,Luxembourg,2011,"8,506,000","187,000"
WATER,LU,Luxembourg,2012,"1,972,000","1,849,000"
WATER,LU,Luxembourg,2013,"12,209,000","2,228,000"
WATER,LU,Luxembourg,2014,"4,301,000","307,000"
WATER,LU,Luxembourg,2015,"4,509,000","2,252,000"
WATER,LV,Latvia,2000,"1,248,000","376,000"
WATER,LV,Latvia,2001,"1,719,000","842,000"
WATER,LV,Latvia,2002,"1,973,000","882,000"
WATER,LV,Latvia,2003,"2,720,000","830,000"
WATER,LV,Latvia,2004,"2,570,000","854,000"
WATER,LV,Latvia,2005,"8,151,000","3,506,000"
WATER,LV,Latvia,2006,"10,237,000","6,220,000"
WATER,LV,Latvia,2007,"23,011,000","10,257,000"
WATER,LV,Latvia,2008,"15,359,000","8,298,000"
WATER,LV,Latvia,2009,"5,022,000","4,803,000"
WATER,LV,Latvia,2010,"3,227,000","5,356,000"
WATER,LV,Latvia,2011,"5,755,000","5,911,000"
WATER,LV,Latvia,2012,"9,730,000","8,154,000"
WATER,LV,Latvia,2013,"3,802,000","5,743,000"
WATER,LV,Latvia,2014,"13,485,000","10,805,000"
WATER,LV,Latvia,2015,"4,351,000","10,231,000"
WATER,ME,Montenegro,2000,,
WATER,ME,Montenegro,2001,,
WATER,ME,Montenegro,2002,,
WATER,ME,Montenegro,2003,,
WATER,ME,Montenegro,2004,,
WATER,ME,Montenegro,2005,"403,000","282,000"
WATER,ME,Montenegro,2006,"1,687,000","206,000"
WATER,ME,Montenegro,2007,"3,085,000","615,000"
WATER,ME,Montenegro,2008,"6,265,000","108,000"
WATER,ME,Montenegro,2009,"2,031,000","93,000"
WATER,ME,Montenegro,2010,"2,337,000","293,000"
WATER,ME,Montenegro,2011,"2,087,000","181,000"
WATER,ME,Montenegro,2012,"2,272,000","495,000"
WATER,ME,Montenegro,2013,"1,943,000","264,000"
WATER,ME,Montenegro,2014,,
WATER,ME,Montenegro,2015,"3,181,000","39,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2000,,
WATER,MK,Former Yugoslav Republic of Macedonia,2001,,
WATER,MK,Former Yugoslav Republic of Macedonia,2002,"59,000","5,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2003,"100,000","6,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2004,"184,000","12,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2005,"299,000","9,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2006,"414,000","67,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2007,"583,000","85,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2008,"1,126,000","86,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2009,"671,000","46,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2010,"420,000","45,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2011,"411,000","25,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2012,"292,000","4,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2013,"394,000","4,000"
WATER,MK,Former Yugoslav Republic of Macedonia,2014,,
WATER,MK,Former Yugoslav Republic of Macedonia,2015,"356,000","4,000"
WATER,MT,Malta,2000,"5,507,000","780,000"
WATER,MT,Malta,2001,"5,497,000","281,000"
WATER,MT,Malta,2002,"2,926,000","354,000"
WATER,MT,Malta,2003,"5,675,000","847,000"
WATER,MT,Malta,2004,"69,277,000","972,000"
WATER,MT,Malta,2005,"5,801,000","3,410,000"
WATER,MT,Malta,2006,"2,873,000","521,000"
WATER,MT,Malta,2007,"60,660,000","67,000"
WATER,MT,Malta,2008,"112,367,000","4,541,000"
WATER,MT,Malta,2009,"111,288,000","6,520,000"
WATER,MT,Malta,2010,"191,179,000","5,882,000"
WATER,MT,Malta,2011,"284,217,000","10,085,000"
WATER,MT,Malta,2012,"276,350,000","12,977,000"
WATER,MT,Malta,2013,"348,616,000","1,604,000"
WATER,MT,Malta,2014,"489,469,000","3,898,000"
WATER,MT,Malta,2015,"749,781,000","3,181,000"
WATER,NL,Netherlands,2000,"138,230,000","209,687,000"
WATER,NL,Netherlands,2001,"172,441,000","296,734,000"
WATER,NL,Netherlands,2002,"131,243,000","336,927,000"
WATER,NL,Netherlands,2003,"137,426,000","328,005,000"
WATER,NL,Netherlands,2004,"159,324,000","424,866,000"
WATER,NL,Netherlands,2005,"155,665,000","583,318,000"
WATER,NL,Netherlands,2006,"191,581,000","596,238,000"
WATER,NL,Netherlands,2007,"220,787,000","731,539,000"
WATER,NL,Netherlands,2008,"272,134,000","628,900,000"
WATER,NL,Netherlands,2009,"193,502,000","653,815,000"
WATER,NL,Netherlands,2010,"191,548,000","636,241,000"
WATER,NL,Netherlands,2011,"185,055,000","612,836,000"
WATER,NL,Netherlands,2012,"151,584,000","552,737,000"
WATER,NL,Netherlands,2013,"96,982,000","565,592,000"
WATER,NL,Netherlands,2014,"572,416,000","443,989,000"
WATER,NL,Netherlands,2015,"150,593,000","1,587,665,000"
WATER,NO,Norway,2000,"103,088,000","59,048,000"
WATER,NO,Norway,2001,"106,462,000","60,460,000"
WATER,NO,Norway,2002,"137,047,000","59,775,000"
WATER,NO,Norway,2003,"159,214,000","53,953,000"
WATER,NO,Norway,2004,"207,343,000","58,383,000"
WATER,NO,Norway,2005,"312,088,000","58,367,000"
WATER,NO,Norway,2006,"360,582,000","64,071,000"
WATER,NO,Norway,2007,"425,421,000","68,460,000"
WATER,NO,Norway,2008,"352,697,000","53,840,000"
WATER,NO,Norway,2009,"195,588,000","29,145,000"
WATER,NO,Norway,2010,"261,788,000","37,342,000"
WATER,NO,Norway,2011,"223,111,000","28,246,000"
WATER,NO,Norway,2012,"184,139,000","23,423,000"
WATER,NO,Norway,2013,"182,191,000","12,719,000"
WATER,NO,Norway,2014,"177,220,000","19,001,000"
WATER,NO,Norway,2015,,
WATER,PL,Poland,2000,,
WATER,PL,Poland,2001,,
WATER,PL,Poland,2002,,
WATER,PL,Poland,2003,,
WATER,PL,Poland,2004,"6,662,000","75,298,000"
WATER,PL,Poland,2005,"11,502,000","135,609,000"
WATER,PL,Poland,2006,"12,309,000","150,221,000"
WATER,PL,Poland,2007,"42,347,000","248,905,000"
WATER,PL,Poland,2008,"27,008,000","292,999,000"
WATER,PL,Poland,2009,"16,953,000","125,706,000"
WATER,PL,Poland,2010,"17,481,000","187,004,000"
WATER,PL,Poland,2011,"14,045,000","199,828,000"
WATER,PL,Poland,2012,"17,161,000","223,082,000"
WATER,PL,Poland,2013,"16,254,000","243,787,000"
WATER,PL,Poland,2014,"26,792,000","244,632,000"
WATER,PL,Poland,2015,"20,919,000","327,272,000"
WATER,PT,Portugal,2000,"29,321,000","11,528,000"
WATER,PT,Portugal,2001,"31,795,000","14,668,000"
WATER,PT,Portugal,2002,"30,061,000","15,125,000"
WATER,PT,Portugal,2003,"27,194,000","20,624,000"
WATER,PT,Portugal,2004,"26,024,000","49,297,000"
WATER,PT,Portugal,2005,"44,404,000","42,128,000"
WATER,PT,Portugal,2006,"65,950,000","56,866,000"
WATER,PT,Portugal,2007,"79,306,000","57,252,000"
WATER,PT,Portugal,2008,"54,629,000","39,338,000"
WATER,PT,Portugal,2009,"51,011,000","23,781,000"
WATER,PT,Portugal,2010,"45,712,000","31,630,000"
WATER,PT,Portugal,2011,"38,518,000","30,925,000"
WATER,PT,Portugal,2012,"75,316,000","81,823,000"
WATER,PT,Portugal,2013,"30,307,000","16,443,000"
WATER,PT,Portugal,2014,"22,144,000","23,493,000"
WATER,PT,Portugal,2015,"18,298,000","32,696,000"
WATER,RO,Romania,2000,"682,000","471,000"
WATER,RO,Romania,2001,"1,156,000","813,000"
WATER,RO,Romania,2002,"3,071,000","2,058,000"
WATER,RO,Romania,2003,"1,894,000","744,000"
WATER,RO,Romania,2004,"2,720,000","3,198,000"
WATER,RO,Romania,2005,"4,277,000","2,597,000"
WATER,RO,Romania,2006,"4,525,000","2,720,000"
WATER,RO,Romania,2007,"9,203,000","2,535,000"
WATER,RO,Romania,2008,"25,318,000","5,976,000"
WATER,RO,Romania,2009,"5,632,000","3,099,000"
WATER,RO,Romania,2010,"5,045,000","1,586,000"
WATER,RO,Romania,2011,"4,394,000","658,000"
WATER,RO,Romania,2012,"3,003,000","3,383,000"
WATER,RO,Romania,2013,"3,035,000","8,617,000"
WATER,RO,Romania,2014,"4,675,000","1,822,000"
WATER,RO,Romania,2015,"4,226,000","840,000"
WATER,RS,Serbia,2000,,
WATER,RS,Serbia,2001,,
WATER,RS,Serbia,2002,,
WATER,RS,Serbia,2003,,
WATER,RS,Serbia,2004,,
WATER,RS,Serbia,2005,"2,354,000","107,000"
WATER,RS,Serbia,2006,"1,818,000","457,000"
WATER,RS,Serbia,2007,"4,045,000","543,000"
WATER,RS,Serbia,2008,"6,186,000","464,000"
WATER,RS,Serbia,2009,"3,444,000","447,000"
WATER,RS,Serbia,2010,"4,039,000","1,934,000"
WATER,RS,Serbia,2011,"2,835,000","1,639,000"
WATER,RS,Serbia,2012,"2,250,000","1,902,000"
WATER,RS,Serbia,2013,"1,516,000","274,000"
WATER,RS,Serbia,2014,,
WATER,RS,Serbia,2015,"2,012,000","239,000"
WATER,SE,Sweden,2000,"73,394,000","124,992,000"
WATER,SE,Sweden,2001,"66,543,000","118,920,000"
WATER,SE,Sweden,2002,"77,571,000","155,434,000"
WATER,SE,Sweden,2003,"88,247,000","145,679,000"
WATER,SE,Sweden,2004,"120,670,000","160,282,000"
WATER,SE,Sweden,2005,"174,783,000","179,480,000"
WATER,SE,Sweden,2006,"213,266,000","192,982,000"
WATER,SE,Sweden,2007,"236,547,000","202,774,000"
WATER,SE,Sweden,2008,"200,561,000","172,457,000"
WATER,SE,Sweden,2009,"78,756,000","117,781,000"
WATER,SE,Sweden,2010,"119,566,000","96,182,000"
WATER,SE,Sweden,2011,"121,609,000","85,538,000"
WATER,SE,Sweden,2012,"91,025,000","56,644,000"
WATER,SE,Sweden,2013,"85,213,000","56,061,000"
WATER,SE,Sweden,2014,"94,841,000","48,745,000"
WATER,SE,Sweden,2015,"120,717,000","61,966,000"
WATER,SI,Slovenia,2000,"5,753,000","9,340,000"
WATER,SI,Slovenia,2001,"12,094,000","17,157,000"
WATER,SI,Slovenia,2002,"19,831,000","32,663,000"
WATER,SI,Slovenia,2003,"27,213,000","41,937,000"
